DEVICEID,DEVICENAME,DESCRIPTION,STARTTIME,ENDTIME,INCOUNT,OUTCOUNT
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 10:00:40,2023-01-10 10:10:40,1193.0,395.0
2.0,계동길 69,계동교회 앞,2023-01-10 10:00:40,2023-01-10 10:10:40,1112.0,2128.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 10:10:40,2023-01-10 10:20:40,1219.0,406.0
2.0,계동길 69,계동교회 앞,2023-01-10 10:10:40,2023-01-10 10:20:40,1186.0,2208.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 10:20:40,2023-01-10 10:30:40,1263.0,409.0
2.0,계동길 69,계동교회 앞,2023-01-10 10:20:40,2023-01-10 10:30:40,1252.0,2295.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 10:30:40,2023-01-10 10:40:40,1338.0,428.0
2.0,계동길 69,계동교회 앞,2023-01-10 10:30:40,2023-01-10 10:40:40,1318.0,2382.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 10:40:40,2023-01-10 10:50:40,1408.0,436.0
2.0,계동길 69,계동교회 앞,2023-01-10 10:40:40,2023-01-10 10:50:40,1379.0,2484.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 10:50:40,2023-01-10 11:00:40,1454.0,447.0
2.0,계동길 69,계동교회 앞,2023-01-10 10:50:40,2023-01-10 11:00:40,1439.0,2585.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 11:00:40,2023-01-10 11:10:40,1529.0,465.0
2.0,계동길 69,계동교회 앞,2023-01-10 11:00:40,2023-01-10 11:10:40,1526.0,2692.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 11:10:40,2023-01-10 11:20:40,1573.0,478.0
2.0,계동길 69,계동교회 앞,2023-01-10 11:10:40,2023-01-10 11:20:40,1604.0,2833.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 11:20:40,2023-01-10 11:30:40,1643.0,497.0
2.0,계동길 69,계동교회 앞,2023-01-10 11:20:40,2023-01-10 11:30:40,1733.0,2984.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 11:30:40,2023-01-10 11:40:40,1733.0,522.0
2.0,계동길 69,계동교회 앞,2023-01-10 11:30:40,2023-01-10 11:40:40,1913.0,3202.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 11:40:40,2023-01-10 11:50:40,1836.0,547.0
2.0,계동길 69,계동교회 앞,2023-01-10 11:40:40,2023-01-10 11:50:40,2090.0,3418.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 11:50:40,2023-01-10 12:00:40,1929.0,579.0
2.0,계동길 69,계동교회 앞,2023-01-10 11:50:40,2023-01-10 12:00:40,2289.0,3639.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 12:00:40,2023-01-10 12:10:40,2049.0,622.0
2.0,계동길 69,계동교회 앞,2023-01-10 12:00:40,2023-01-10 12:10:40,2482.0,3796.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 12:10:40,2023-01-10 12:20:40,2194.0,670.0
2.0,계동길 69,계동교회 앞,2023-01-10 12:10:40,2023-01-10 12:20:40,2701.0,3976.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 12:20:40,2023-01-10 12:30:40,2342.0,725.0
2.0,계동길 69,계동교회 앞,2023-01-10 12:20:40,2023-01-10 12:30:40,2891.0,4178.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 12:30:40,2023-01-10 12:40:40,2448.0,808.0
2.0,계동길 69,계동교회 앞,2023-01-10 12:30:40,2023-01-10 12:40:40,3089.0,4335.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 12:40:40,2023-01-10 12:50:40,2564.0,939.0
2.0,계동길 69,계동교회 앞,2023-01-10 12:40:40,2023-01-10 12:50:40,3280.0,4547.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 12:50:40,2023-01-10 13:00:40,2655.0,1081.0
2.0,계동길 69,계동교회 앞,2023-01-10 12:50:40,2023-01-10 13:00:40,3431.0,4771.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 13:00:40,2023-01-10 13:10:40,2750.0,1186.0
2.0,계동길 69,계동교회 앞,2023-01-10 13:00:40,2023-01-10 13:10:40,3554.0,5007.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 13:10:40,2023-01-10 13:20:40,2842.0,1263.0
2.0,계동길 69,계동교회 앞,2023-01-10 13:10:40,2023-01-10 13:20:40,3737.0,5236.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 13:20:40,2023-01-10 13:30:40,2918.0,1339.0
2.0,계동길 69,계동교회 앞,2023-01-10 13:20:40,2023-01-10 13:30:40,3896.0,5454.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 13:30:40,2023-01-10 13:40:40,3008.0,1396.0
2.0,계동길 69,계동교회 앞,2023-01-10 13:30:40,2023-01-10 13:40:40,4089.0,5647.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 13:40:40,2023-01-10 13:50:40,3051.0,1463.0
2.0,계동길 69,계동교회 앞,2023-01-10 13:40:40,2023-01-10 13:50:40,4260.0,5803.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 13:50:40,2023-01-10 14:00:40,3133.0,1530.0
2.0,계동길 69,계동교회 앞,2023-01-10 13:50:40,2023-01-10 14:00:40,4416.0,5988.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 14:00:40,2023-01-10 14:10:40,3221.0,1580.0
2.0,계동길 69,계동교회 앞,2023-01-10 14:00:40,2023-01-10 14:10:40,4573.0,6127.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 14:10:40,2023-01-10 14:20:40,3288.0,1633.0
2.0,계동길 69,계동교회 앞,2023-01-10 14:10:40,2023-01-10 14:20:40,4682.0,6255.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 14:20:40,2023-01-10 14:30:40,3359.0,1713.0
2.0,계동길 69,계동교회 앞,2023-01-10 14:20:40,2023-01-10 14:30:40,4816.0,6425.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 14:30:40,2023-01-10 14:40:40,3442.0,1814.0
2.0,계동길 69,계동교회 앞,2023-01-10 14:30:40,2023-01-10 14:40:40,4915.0,6560.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 14:40:40,2023-01-10 14:50:40,3553.0,1870.0
2.0,계동길 69,계동교회 앞,2023-01-10 14:40:40,2023-01-10 14:50:40,5061.0,6699.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 14:50:40,2023-01-10 15:00:40,3646.0,1943.0
2.0,계동길 69,계동교회 앞,2023-01-10 14:50:40,2023-01-10 15:00:40,5160.0,6833.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 15:00:40,2023-01-10 15:10:40,3761.0,2032.0
2.0,계동길 69,계동교회 앞,2023-01-10 15:00:40,2023-01-10 15:10:40,5276.0,6968.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 15:10:40,2023-01-10 15:20:40,3887.0,2152.0
2.0,계동길 69,계동교회 앞,2023-01-10 15:10:40,2023-01-10 15:20:40,5377.0,7093.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 15:20:40,2023-01-10 15:30:40,3989.0,2235.0
2.0,계동길 69,계동교회 앞,2023-01-10 15:20:40,2023-01-10 15:30:40,5471.0,7197.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 15:30:40,2023-01-10 15:40:40,4063.0,2324.0
2.0,계동길 69,계동교회 앞,2023-01-10 15:30:40,2023-01-10 15:40:40,5530.0,7297.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 15:40:40,2023-01-10 15:50:40,4125.0,2459.0
2.0,계동길 69,계동교회 앞,2023-01-10 15:40:40,2023-01-10 15:50:40,5587.0,7404.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 15:50:40,2023-01-10 16:00:40,4264.0,2534.0
2.0,계동길 69,계동교회 앞,2023-01-10 15:50:40,2023-01-10 16:00:40,5681.0,7498.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 16:00:40,2023-01-10 16:10:40,4389.0,2669.0
2.0,계동길 69,계동교회 앞,2023-01-10 16:00:40,2023-01-10 16:10:40,5724.0,7591.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 16:10:40,2023-01-10 16:20:40,4514.0,2807.0
2.0,계동길 69,계동교회 앞,2023-01-10 16:10:40,2023-01-10 16:20:40,5771.0,7670.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 16:20:40,2023-01-10 16:30:40,4582.0,2916.0
2.0,계동길 69,계동교회 앞,2023-01-10 16:20:40,2023-01-10 16:30:40,5826.0,7783.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 16:30:40,2023-01-10 16:40:40,4664.0,3005.0
2.0,계동길 69,계동교회 앞,2023-01-10 16:30:40,2023-01-10 16:40:40,5870.0,7909.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 16:40:40,2023-01-10 16:50:40,4760.0,3099.0
2.0,계동길 69,계동교회 앞,2023-01-10 16:40:40,2023-01-10 16:50:40,5931.0,7975.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 16:50:40,2023-01-10 17:00:40,4848.0,3217.0
2.0,계동길 69,계동교회 앞,2023-01-10 16:50:40,2023-01-10 17:00:40,5989.0,8057.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 17:00:40,2023-01-10 17:10:40,4907.0,3284.0
2.0,계동길 69,계동교회 앞,2023-01-10 17:00:40,2023-01-10 17:10:40,6080.0,8193.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 17:10:40,2023-01-10 17:20:40,4965.0,3448.0
2.0,계동길 69,계동교회 앞,2023-01-10 17:10:40,2023-01-10 17:20:40,6166.0,8323.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 17:20:40,2023-01-10 17:30:40,5059.0,3547.0
2.0,계동길 69,계동교회 앞,2023-01-10 17:20:40,2023-01-10 17:30:40,6234.0,8434.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 17:30:40,2023-01-10 17:40:40,5140.0,3616.0
2.0,계동길 69,계동교회 앞,2023-01-10 17:30:40,2023-01-10 17:40:40,6304.0,8547.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 17:40:40,2023-01-10 17:50:40,5203.0,3704.0
2.0,계동길 69,계동교회 앞,2023-01-10 17:40:40,2023-01-10 17:50:40,6369.0,8628.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 17:50:40,2023-01-10 18:00:40,5272.0,3793.0
2.0,계동길 69,계동교회 앞,2023-01-10 17:50:40,2023-01-10 18:00:40,6406.0,8702.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 18:00:40,2023-01-10 18:10:40,5343.0,3859.0
2.0,계동길 69,계동교회 앞,2023-01-10 18:00:40,2023-01-10 18:10:40,6454.0,8770.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 18:10:40,2023-01-10 18:20:40,5456.0,3950.0
2.0,계동길 69,계동교회 앞,2023-01-10 18:10:40,2023-01-10 18:20:40,6504.0,8894.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 18:20:40,2023-01-10 18:30:40,5597.0,4127.0
2.0,계동길 69,계동교회 앞,2023-01-10 18:20:40,2023-01-10 18:30:40,6547.0,9019.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 18:30:40,2023-01-10 18:40:40,5765.0,4238.0
2.0,계동길 69,계동교회 앞,2023-01-10 18:30:40,2023-01-10 18:40:40,6588.0,9090.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 18:40:40,2023-01-10 18:50:40,5890.0,4365.0
2.0,계동길 69,계동교회 앞,2023-01-10 18:40:40,2023-01-10 18:50:40,6641.0,9173.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 18:50:40,2023-01-10 19:00:40,6025.0,4455.0
2.0,계동길 69,계동교회 앞,2023-01-10 18:50:40,2023-01-10 19:00:40,6702.0,9250.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 19:00:40,2023-01-10 19:10:40,6109.0,4527.0
2.0,계동길 69,계동교회 앞,2023-01-10 19:00:40,2023-01-10 19:10:40,6748.0,9332.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 19:10:40,2023-01-10 19:20:40,6204.0,4591.0
2.0,계동길 69,계동교회 앞,2023-01-10 19:10:40,2023-01-10 19:20:40,6798.0,9413.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 19:20:40,2023-01-10 19:30:40,6271.0,4667.0
2.0,계동길 69,계동교회 앞,2023-01-10 19:20:40,2023-01-10 19:30:40,6841.0,9488.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 19:30:40,2023-01-10 19:40:40,6319.0,4739.0
2.0,계동길 69,계동교회 앞,2023-01-10 19:30:40,2023-01-10 19:40:40,6875.0,9596.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 19:40:40,2023-01-10 19:50:40,6407.0,4810.0
2.0,계동길 69,계동교회 앞,2023-01-10 19:40:40,2023-01-10 19:50:40,6897.0,9670.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 19:50:40,2023-01-10 20:00:40,6493.0,4887.0
2.0,계동길 69,계동교회 앞,2023-01-10 19:50:40,2023-01-10 20:00:40,6916.0,9735.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 20:00:40,2023-01-10 20:10:40,6543.0,4935.0
2.0,계동길 69,계동교회 앞,2023-01-10 20:00:40,2023-01-10 20:10:40,6952.0,9800.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 20:10:40,2023-01-10 20:20:40,6613.0,5001.0
2.0,계동길 69,계동교회 앞,2023-01-10 20:10:40,2023-01-10 20:20:40,6992.0,9836.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 20:20:40,2023-01-10 20:30:40,6661.0,5071.0
2.0,계동길 69,계동교회 앞,2023-01-10 20:20:40,2023-01-10 20:30:40,7028.0,9945.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 20:30:40,2023-01-10 20:40:40,6684.0,5145.0
2.0,계동길 69,계동교회 앞,2023-01-10 20:30:40,2023-01-10 20:40:40,7044.0,9991.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 20:40:40,2023-01-10 20:50:40,6719.0,5217.0
2.0,계동길 69,계동교회 앞,2023-01-10 20:40:40,2023-01-10 20:50:40,7080.0,10042.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 20:50:40,2023-01-10 21:00:40,6756.0,5274.0
2.0,계동길 69,계동교회 앞,2023-01-10 20:50:40,2023-01-10 21:00:40,7115.0,10075.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 21:00:40,2023-01-10 21:10:40,6788.0,5303.0
2.0,계동길 69,계동교회 앞,2023-01-10 21:00:40,2023-01-10 21:10:40,7145.0,10119.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 21:10:40,2023-01-10 21:20:40,6813.0,5356.0
2.0,계동길 69,계동교회 앞,2023-01-10 21:10:40,2023-01-10 21:20:40,7175.0,10142.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 21:20:40,2023-01-10 21:30:40,6838.0,5404.0
2.0,계동길 69,계동교회 앞,2023-01-10 21:20:40,2023-01-10 21:30:40,7195.0,10170.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 21:30:40,2023-01-10 21:40:40,6871.0,5456.0
2.0,계동길 69,계동교회 앞,2023-01-10 21:30:40,2023-01-10 21:40:40,7225.0,10200.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 21:40:40,2023-01-10 21:50:40,6908.0,5479.0
2.0,계동길 69,계동교회 앞,2023-01-10 21:40:40,2023-01-10 21:50:40,7239.0,10223.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 21:50:40,2023-01-10 22:00:40,6921.0,5515.0
2.0,계동길 69,계동교회 앞,2023-01-10 21:50:40,2023-01-10 22:00:40,7270.0,10266.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 22:00:40,2023-01-10 22:10:40,6951.0,5546.0
2.0,계동길 69,계동교회 앞,2023-01-10 22:00:40,2023-01-10 22:10:40,7290.0,10312.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 22:10:40,2023-01-10 22:20:40,6963.0,5583.0
2.0,계동길 69,계동교회 앞,2023-01-10 22:10:40,2023-01-10 22:20:40,7315.0,10350.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 22:20:40,2023-01-10 22:30:40,6988.0,5603.0
2.0,계동길 69,계동교회 앞,2023-01-10 22:20:40,2023-01-10 22:30:40,7323.0,10372.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 22:30:40,2023-01-10 22:40:40,7006.0,5616.0
2.0,계동길 69,계동교회 앞,2023-01-10 22:30:40,2023-01-10 22:40:40,7347.0,10411.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 22:40:40,2023-01-10 22:50:40,7017.0,5637.0
2.0,계동길 69,계동교회 앞,2023-01-10 22:40:40,2023-01-10 22:50:40,7366.0,10449.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 22:50:40,2023-01-10 23:00:40,7025.0,5657.0
2.0,계동길 69,계동교회 앞,2023-01-10 22:50:40,2023-01-10 23:00:40,7386.0,10542.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 23:00:40,2023-01-10 23:10:41,7059.0,5686.0
2.0,계동길 69,계동교회 앞,2023-01-10 23:00:40,2023-01-10 23:10:41,7437.0,10583.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 23:10:41,2023-01-10 23:20:40,7079.0,5693.0
2.0,계동길 69,계동교회 앞,2023-01-10 23:10:41,2023-01-10 23:20:41,7465.0,10618.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 23:20:41,2023-01-10 23:30:41,7095.0,5705.0
2.0,계동길 69,계동교회 앞,2023-01-10 23:20:41,2023-01-10 23:30:41,7492.0,10667.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 23:30:41,2023-01-10 23:40:41,7113.0,5707.0
2.0,계동길 69,계동교회 앞,2023-01-10 23:30:41,2023-01-10 23:40:41,7513.0,10694.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-10 23:40:41,2023-01-10 23:50:41,7130.0,5712.0
2.0,계동길 69,계동교회 앞,2023-01-10 23:40:41,2023-01-10 23:50:41,7521.0,10708.0
2.0,계동길 69,계동교회 앞,2023-01-11 00:00:39,2023-01-11 00:10:40,4.0,15.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 00:00:39,2023-01-11 00:10:40,5.0,3.0
2.0,계동길 69,계동교회 앞,2023-01-11 00:10:40,2023-01-11 00:20:39,15.0,26.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 00:10:40,2023-01-11 00:20:39,10.0,3.0
2.0,계동길 69,계동교회 앞,2023-01-11 00:20:39,2023-01-11 00:30:39,20.0,37.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 00:20:39,2023-01-11 00:30:39,11.0,3.0
2.0,계동길 69,계동교회 앞,2023-01-11 00:30:39,2023-01-11 00:40:39,30.0,42.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 00:30:39,2023-01-11 00:40:39,35.0,9.0
2.0,계동길 69,계동교회 앞,2023-01-11 00:40:39,2023-01-11 00:50:39,39.0,47.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 00:40:39,2023-01-11 00:50:39,48.0,11.0
2.0,계동길 69,계동교회 앞,2023-01-11 00:50:39,2023-01-11 01:00:39,47.0,51.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 00:50:39,2023-01-11 01:00:39,48.0,11.0
2.0,계동길 69,계동교회 앞,2023-01-11 01:00:39,2023-01-11 01:10:39,47.0,58.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 01:00:39,2023-01-11 01:10:39,49.0,14.0
2.0,계동길 69,계동교회 앞,2023-01-11 01:10:39,2023-01-11 01:20:39,50.0,72.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 01:10:39,2023-01-11 01:20:39,65.0,23.0
2.0,계동길 69,계동교회 앞,2023-01-11 01:20:39,2023-01-11 01:30:39,51.0,83.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 01:20:39,2023-01-11 01:30:39,72.0,23.0
2.0,계동길 69,계동교회 앞,2023-01-11 01:30:39,2023-01-11 01:40:39,53.0,99.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 01:30:39,2023-01-11 01:40:39,85.0,24.0
2.0,계동길 69,계동교회 앞,2023-01-11 01:40:39,2023-01-11 01:50:39,56.0,107.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 01:40:39,2023-01-11 01:50:39,91.0,24.0
2.0,계동길 69,계동교회 앞,2023-01-11 01:50:39,2023-01-11 02:00:39,64.0,120.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 01:50:39,2023-01-11 02:00:39,91.0,24.0
2.0,계동길 69,계동교회 앞,2023-01-11 02:00:39,2023-01-11 02:10:39,66.0,124.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 02:00:39,2023-01-11 02:10:39,91.0,24.0
2.0,계동길 69,계동교회 앞,2023-01-11 02:10:39,2023-01-11 02:20:39,69.0,128.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 02:10:39,2023-01-11 02:20:39,91.0,24.0
2.0,계동길 69,계동교회 앞,2023-01-11 02:20:39,2023-01-11 02:30:39,76.0,143.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 02:20:39,2023-01-11 02:30:39,97.0,24.0
2.0,계동길 69,계동교회 앞,2023-01-11 02:30:39,2023-01-11 02:40:39,79.0,157.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 02:30:39,2023-01-11 02:40:39,97.0,26.0
2.0,계동길 69,계동교회 앞,2023-01-11 02:40:39,2023-01-11 02:50:39,79.0,159.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 02:40:39,2023-01-11 02:50:39,104.0,29.0
2.0,계동길 69,계동교회 앞,2023-01-11 02:50:39,2023-01-11 03:00:39,82.0,168.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 02:50:39,2023-01-11 03:00:39,104.0,33.0
2.0,계동길 69,계동교회 앞,2023-01-11 03:00:39,2023-01-11 03:10:39,84.0,182.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 03:00:39,2023-01-11 03:10:39,104.0,33.0
2.0,계동길 69,계동교회 앞,2023-01-11 03:10:39,2023-01-11 03:20:39,87.0,198.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 03:10:39,2023-01-11 03:20:39,118.0,36.0
2.0,계동길 69,계동교회 앞,2023-01-11 03:20:39,2023-01-11 03:30:39,89.0,219.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 03:20:39,2023-01-11 03:30:39,118.0,36.0
2.0,계동길 69,계동교회 앞,2023-01-11 03:30:39,2023-01-11 03:40:39,91.0,235.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 03:30:39,2023-01-11 03:40:39,118.0,36.0
2.0,계동길 69,계동교회 앞,2023-01-11 03:40:39,2023-01-11 03:50:39,97.0,243.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 03:40:39,2023-01-11 03:50:39,118.0,36.0
2.0,계동길 69,계동교회 앞,2023-01-11 03:50:39,2023-01-11 04:00:39,100.0,263.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 03:50:39,2023-01-11 04:00:39,121.0,36.0
2.0,계동길 69,계동교회 앞,2023-01-11 04:00:39,2023-01-11 04:10:39,100.0,269.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 04:00:39,2023-01-11 04:10:39,129.0,37.0
2.0,계동길 69,계동교회 앞,2023-01-11 04:10:39,2023-01-11 04:20:39,103.0,277.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 04:10:39,2023-01-11 04:20:39,129.0,40.0
2.0,계동길 69,계동교회 앞,2023-01-11 04:20:39,2023-01-11 04:30:39,104.0,287.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 04:20:39,2023-01-11 04:30:39,129.0,48.0
2.0,계동길 69,계동교회 앞,2023-01-11 04:30:39,2023-01-11 04:40:39,107.0,304.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 04:30:39,2023-01-11 04:40:39,130.0,52.0
2.0,계동길 69,계동교회 앞,2023-01-11 04:40:39,2023-01-11 04:50:39,107.0,311.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 04:40:39,2023-01-11 04:50:39,130.0,52.0
2.0,계동길 69,계동교회 앞,2023-01-11 04:50:39,2023-01-11 05:00:39,113.0,326.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 04:50:39,2023-01-11 05:00:39,137.0,56.0
2.0,계동길 69,계동교회 앞,2023-01-11 05:00:39,2023-01-11 05:10:39,115.0,344.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 05:00:39,2023-01-11 05:10:39,158.0,64.0
2.0,계동길 69,계동교회 앞,2023-01-11 05:10:39,2023-01-11 05:20:39,115.0,351.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 05:10:39,2023-01-11 05:20:39,162.0,64.0
2.0,계동길 69,계동교회 앞,2023-01-11 05:20:39,2023-01-11 05:30:39,117.0,379.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 05:20:39,2023-01-11 05:30:39,170.0,67.0
2.0,계동길 69,계동교회 앞,2023-01-11 05:30:39,2023-01-11 05:40:39,119.0,410.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 05:30:39,2023-01-11 05:40:39,175.0,67.0
2.0,계동길 69,계동교회 앞,2023-01-11 05:40:39,2023-01-11 05:50:39,122.0,421.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 05:40:39,2023-01-11 05:50:39,178.0,70.0
2.0,계동길 69,계동교회 앞,2023-01-11 05:50:39,2023-01-11 06:00:39,124.0,441.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 05:50:39,2023-01-11 06:00:39,209.0,79.0
2.0,계동길 69,계동교회 앞,2023-01-11 06:00:39,2023-01-11 06:10:39,134.0,465.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 06:00:39,2023-01-11 06:10:39,227.0,84.0
2.0,계동길 69,계동교회 앞,2023-01-11 06:10:39,2023-01-11 06:20:39,147.0,502.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 06:10:39,2023-01-11 06:20:39,238.0,86.0
2.0,계동길 69,계동교회 앞,2023-01-11 06:20:39,2023-01-11 06:30:39,149.0,527.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 06:20:39,2023-01-11 06:30:39,260.0,100.0
2.0,계동길 69,계동교회 앞,2023-01-11 06:30:39,2023-01-11 06:40:39,149.0,543.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 06:30:39,2023-01-11 06:40:39,261.0,101.0
2.0,계동길 69,계동교회 앞,2023-01-11 06:40:39,2023-01-11 06:50:39,152.0,561.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 06:40:39,2023-01-11 06:50:39,294.0,116.0
2.0,계동길 69,계동교회 앞,2023-01-11 06:50:39,2023-01-11 07:00:39,158.0,588.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 06:50:39,2023-01-11 07:00:39,311.0,123.0
2.0,계동길 69,계동교회 앞,2023-01-11 07:00:39,2023-01-11 07:10:39,160.0,626.0
1.0,율곡로3길 50,덕성여고 앞,2023-01-11 07:00:39,2023-01-11 07:10:39,360.0,133.0
