고객주소블록코드(BLOCK_CD),기준년월(YM),서울시민업종코드(UPJONG_CD),성별(GENDER),연령대별(AGE),카드이용건수계(USECT_CORR),카드이용금액계(AMT_CORR)
220303,202010,SS016,F,40대,5,27594
157629,202010,SS041,F,20대,5,51100
227267,202010,SS020,F,30대,5,76650
218962,202010,SS028,F,30대,5,68985
411273,202010,SS058,F,30대,10,153300
17444,202010,SS019,F,60대,36,720510
9846,202010,SS008,F,30대,128,1206982
16759,202010,SS028,M,20대,5,15330
17525,202010,SS001,F,50대,10,408800
22466,202010,SS067,M,50대,20,483074
211657,202010,SS005,M,40대,5,13797
230576,202010,SS027,F,20대,5,122640
11314,202010,SS092,M,20대,5,613200
154075,202010,SS069,M,20대,26,877898
169509,202010,SS041,M,40대,5,321930
158271,202010,SS055,F,20대,15,110887
362277,202010,SS006,M,20대,10,114975
421732,202010,SS001,M,20대,15,201845
210089,202010,SS048,M,40대,15,1062829
12571,202010,SS030,M,50대,15,286160
231399,202010,SS046,F,40대,10,10220
225745,202010,SS033,F,40대,26,678608
362488,202010,SS012,M,20대,10,120085
212472,202010,SS055,F,30대,26,471653
213864,202010,SS020,F,60대,10,52122
210040,202010,SS004,F,50대,10,301490
14419,202010,SS083,F,60대,5,919800
116992,202010,SS014,M,30대,5,202356
177320,202010,SS048,F,50대,5,154935
17648,202010,SS054,M,40대,10,132860
502059,202010,SS005,M,40대,5,33215
364082,202010,SS017,M,20대,15,144766
11122,202010,SS005,F,20대,31,229950
356384,202010,SS065,M,30대,5,434350
212633,202010,SS041,M,30대,20,899360
213384,202010,SS015,M,20대,5,60809
361121,202010,SS043,M,50대,5,95557
199981,202010,SS019,M,60대,5,204400
223976,202010,SS040,M,20대,31,252945
345070,202010,SS058,F,20대,5,58765
283702,202010,SS053,F,10대,46,573853
208875,202010,SS057,M,50대,41,388871
349437,202010,SS055,M,30대,10,433328
156891,202010,SS017,F,60대,5,22177
339106,202010,SS060,M,70대이상,5,81249
18767,202010,SS066,M,50대,51,5802471
418198,202010,SS049,F,40대,10,464806
418013,202010,SS007,F,20대,36,263676
52884,202010,SS020,F,20대,10,267253
282919,202010,SS008,F,50대,153,2785154
229044,202010,SS017,M,20대,5,715400
15127,202010,SS070,F,60대,10,1287209
155438,202010,SS005,M,30대,20,310688
353644,202010,SS013,F,50대,31,853115
214094,202010,SS016,F,20대,77,637728
18130,202010,SS017,M,20대,15,147730
231639,202010,SS015,F,20대,5,23506
500009,202010,SS056,F,30대,5,766500
62584,202010,SS014,F,50대,5,62342
214877,202010,SS004,M,50대,10,311710
154498,202010,SS001,F,20대,36,1660750
228322,202010,SS048,M,40대,15,676973
216302,202010,SS035,M,30대,5,25550
18626,202010,SS040,F,40대,41,2401700
362273,202010,SS003,F,30대,15,361277
9244,202010,SS017,M,40대,5,114924
133202,202010,SS016,M,40대,250,1339535
132580,202010,SS004,M,60대,10,74095
363748,202010,SS056,M,60대,5,81760
17908,202010,SS028,M,30대,5,14308
415165,202010,SS002,F,40대,15,387849
501333,202010,SS081,F,40대,36,720510
156705,202010,SS004,M,60대,26,163520
208778,202010,SS008,F,20대,15,189581
219910,202010,SS043,F,20대,5,1124200
414303,202010,SS004,M,30대,15,546770
13855,202010,SS015,M,30대,5,50078
351184,202010,SS006,F,50대,26,130305
333224,202010,SS019,M,50대,36,2281104
344499,202010,SS014,M,30대,5,81760
11517,202010,SS056,M,30대,26,7875532
220308,202010,SS052,F,30대,10,5518800
221531,202010,SS001,F,70대이상,10,250390
327907,202010,SS082,M,20대,5,51100
213530,202010,SS013,M,30대,97,1565449
21578,202010,SS002,F,40대,5,40369
209680,202010,SS001,M,30대,46,745549
231927,202010,SS069,F,30대,41,1846514
19873,202010,SS066,M,50대,36,950460
409941,202010,SS015,F,10대,26,440482
155027,202010,SS090,F,30대,5,421575
13983,202010,SS004,M,30대,20,503335
226767,202010,SS002,F,50대,5,367920
365169,202010,SS069,F,10대,5,114464
24543,202010,SS009,M,50대,26,459900
173716,202010,SS002,M,30대,5,332150
219634,202010,SS060,M,30대,5,970900
19381,202010,SS048,M,60대,5,4599
191996,202010,SS081,M,50대,26,608090
412795,202010,SS035,M,30대,31,1451444
219922,202010,SS040,M,30대,31,490560
11250,202010,SS007,F,30대,10,289226
211084,202010,SS016,F,30대,363,1327271
227210,202010,SS069,F,30대,194,8299764
19312,202010,SS008,M,60대,10,252434
22749,202010,SS055,F,30대,5,24528
230450,202010,SS001,M,40대,194,3704801
24135,202010,SS021,M,70대이상,5,710290
129710,202010,SS016,M,50대,112,530418
502483,202010,SS040,F,20대,10,56721
226439,202010,SS007,F,30대,66,906105
185623,202010,SS028,M,10대,10,86870
501957,202010,SS013,F,40대,107,2104145
208255,202010,SS024,F,20대,5,246813
154245,202010,SS029,F,30대,10,628530
13094,202010,SS005,F,50대,5,19418
362722,202010,SS049,M,30대,15,321215
365010,202010,SS041,M,50대,5,112420
33577,202010,SS007,M,70대이상,5,49567
207116,202010,SS066,F,50대,20,965790
211263,202010,SS046,F,10대,5,275940
420560,202010,SS018,F,30대,5,577890
218157,202010,SS005,F,70대이상,10,135415
233125,202010,SS020,M,50대,5,57743
20032,202010,SS048,M,30대,5,717904
